 day, S, E, H, R, D
0,665153.624,259.665,0.0,0.0,0.0
1,664698.202,643.93,0.0,1.931,0.0
2,663957.131,1264.909,0.0,7.254,0.0
3,662751.96,2271.441,0.0,18.266,0.0
4,660802.935,3893.356,0.0,37.769,0.0
5,657663.156,6500.91,0.0,71.619,0.0
6,652614.915,10684.842,0.005,128.634,0.0
7,644531.635,17374.113,0.025,223.175,0.0
8,631682.202,27976.784,0.063,377.387,0.0
9,611455.94,44611.783,0.199,628.34,0.0
10,580088.621,70271.664,0.422,1030.667,0.001
11,532589.64,108809.401,0.816,1677.851,0.002
12,463520.958,164017.486,1.588,2704.597,0.005
13,369281.928,237377.181,2.945,4317.669,0.007
14,253470.282,322996.605,5.142,6809.614,0.015
15,133891.589,401488.153,8.87,10542.739,0.022
16,42342.938,441992.926,14.717,15933.285,0.032
17,2515.092,425619.826,24.072,23283.393,0.054
18,0.0,374025.528,39.072,32630.574,0.1
19,0.0,326480.595,62.56,43636.098,0.169
20,0.0,284969.56,98.51,55793.141,0.301
21,0.0,248736.421,151.634,68706.021,0.559
22,0.0,217120.068,225.353,82116.596,0.997
23,0.0,189519.229,322.092,95843.514,1.791
24,0.0,165428.657,440.204,109789.218,3.143
25,0.0,144391.811,570.677,123927.571,5.437
26,0.0,126038.168,699.201,138256.992,9.099
27,0.0,110013.946,811.057,152780.339,14.594
28,0.0,96029.182,893.999,167519.246,22.322
29,0.0,83824.393,945.838,182495.964,32.3
30,0.0,73158.879,973.086,197687.193,44.145
31,0.0,63858.195,985.394,213072.872,57.931
32,0.0,55741.829,989.825,228617.717,73.23
33,0.0,48654.045,990.055,244264.531,90.286
34,0.0,42472.731,988.078,259969.634,108.597
35,0.0,37071.68,983.52,275689.772,127.824
36,0.0,32358.532,978.515,291356.656,148.198
37,0.0,28243.778,972.572,306924.475,169.375
38,0.0,24652.41,966.201,322333.463,191.153
39,0.0,21519.652,958.595,337528.832,213.149
40,0.0,18781.7,951.064,352458.111,235.549
41,0.0,16393.052,942.901,367082.019,257.987
42,0.0,14308.706,935.669,381358.042,280.456
43,0.0,12489.61,928.549,395252.273,302.829
44,0.0,10901.509,920.929,408729.897,324.787
45,0.0,9514.091,913.089,421770.905,346.438
46,0.0,8304.162,905.342,434355.748,367.665
47,0.0,7249.495,898.158,446483.788,388.206
48,0.0,6327.444,890.769,458140.655,408.406
49,0.0,5523.12,882.981,469317.875,427.875
50,0.0,4820.907,875.709,480009.941,446.868
51,0.0,4207.491,867.847,490238.056,465.144
52,0.0,3672.249,860.954,499988.832,482.429
53,0.0,3205.967,853.638,509279.473,499.149
54,0.0,2797.475,846.167,518120.115,515.476
55,0.0,2441.965,838.442,526523.678,530.815
56,0.0,2132.406,831.429,534497.765,545.656
57,0.0,1861.605,824.879,542055.78,559.898
58,0.0,1624.744,817.914,549219.982,573.338
59,0.0,1419.064,810.64,555997.746,585.921
60,0.0,1238.547,802.833,562414.25,598.04
61,0.0,1081.24,795.342,568472.819,609.441
62,0.0,943.82,788.73,574199.495,620.432
63,0.0,823.794,781.343,579606.391,630.845
64,0.0,718.986,774.907,584704.066,640.664
65,0.0,627.53,768.363,589506.947,649.808
66,0.0,547.737,761.46,594032.885,658.524
67,0.0,477.647,754.791,598295.265,666.688
68,0.0,416.665,746.737,602310.524,674.585
69,0.0,363.367,739.759,606090.845,681.946
70,0.0,317.11,732.642,609647.939,689.014
71,0.0,276.311,725.154,612989.118,695.622
72,0.0,241.143,718.763,616137.12,701.757
73,0.0,210.419,711.432,619091.077,707.581
74,0.0,183.389,703.188,621870.659,713.012
75,0.0,160.238,695.714,624482.495,718.137
76,0.0,139.976,688.147,626935.459,723.121
77,0.0,122.183,680.173,629238.199,727.668
78,0.0,106.575,671.545,631403.687,732.003
79,0.0,93.162,663.656,633436.127,736.104
80,0.0,81.337,654.962,635345.232,740.05
81,0.0,70.873,646.659,637138.183,743.645
82,0.0,61.939,637.831,638822.468,747.085
83,0.0,54.123,628.408,640400.373,750.329
84,0.0,47.182,618.909,641883.13,753.409
85,0.0,41.294,609.608,643274.995,756.254
86,0.0,36.072,600.589,644581.146,758.988
87,0.0,31.437,590.979,645806.672,761.599
88,0.0,27.45,581.277,646956.473,764.083
89,0.0,24.031,570.64,648036.221,766.384
90,0.0,20.995,560.569,649049.576,768.538
91,0.0,18.305,550.797,650000.534,770.452
92,0.0,16.029,540.63,650893.198,772.421
93,0.0,14.031,529.867,651731.043,774.259
94,0.0,12.188,519.027,652518.492,776.019
95,0.0,10.641,508.593,653258.318,777.656
96,0.0,9.226,498.251,653949.337,779.179
97,0.0,8.092,487.801,654601.242,780.604
98,0.0,7.066,476.903,655212.129,782.034
99,0.0,6.165,465.728,655785.074,783.297
100,0.0,5.363,454.923,656321.608,784.522
101,0.0,4.702,443.722,656827.224,785.654
102,0.0,4.131,432.339,657302.296,786.728
103,0.0,3.574,421.063,657747.359,787.822
104,0.0,3.1,410.244,658164.559,788.842
105,0.0,2.693,399.44,658556.548,789.787
106,0.0,2.343,388.548,658925.113,790.724
107,0.0,2.049,377.534,659271.506,791.623
108,0.0,1.795,366.783,659596.277,792.412
109,0.0,1.551,355.986,659901.265,793.183
110,0.0,1.344,345.462,660187.415,793.916
111,0.0,1.157,334.692,660455.9,794.644
112,0.0,0.998,324.343,660708.201,795.292
113,0.0,0.882,314.17,660945.785,795.901
114,0.0,0.787,304.39,661168.243,796.515
115,0.0,0.686,294.456,661378.127,797.055
116,0.0,0.605,284.623,661574.318,797.553
117,0.0,0.533,274.654,661759.596,798.069
118,0.0,0.467,264.992,661933.502,798.578
119,0.0,0.416,255.871,662095.999,799.027
120,0.0,0.358,246.726,662249.273,799.485
121,0.0,0.317,237.801,662392.742,799.9
122,0.0,0.289,229.107,662527.128,800.318
123,0.0,0.26,220.327,662653.764,800.671
124,0.0,0.23,212.156,662773.307,801.024
125,0.0,0.202,203.788,662886.047,801.385
126,0.0,0.179,196.208,662990.872,801.702
127,0.0,0.162,188.38,663090.638,802.002
128,0.0,0.141,180.961,663184.029,802.239
129,0.0,0.123,173.555,663271.568,802.506
130,0.0,0.115,166.653,663353.858,802.812
131,0.0,0.092,159.62,663431.693,803.086
132,0.0,0.082,153.297,663504.199,803.299
133,0.0,0.071,146.844,663572.668,803.564
134,0.0,0.055,140.559,663636.171,803.79
135,0.0,0.051,134.418,663696.843,804.011
136,0.0,0.041,128.398,663753.772,804.204
137,0.0,0.036,122.608,663807.709,804.396
138,0.0,0.031,117.065,663858.181,804.579
139,0.0,0.029,111.898,663905.798,804.737
140,0.0,0.026,106.89,663949.602,804.907
141,0.0,0.022,102.035,663991.38,805.067
142,0.0,0.021,97.628,664030.58,805.206
143,0.0,0.016,93.174,664067.384,805.376
144,0.0,0.015,88.809,664102.035,805.515
145,0.0,0.014,84.693,664134.823,805.647
146,0.0,0.013,80.657,664165.391,805.764
147,0.0,0.012,76.823,664194.232,805.888
148,0.0,0.011,73.325,664221.327,805.995
149,0.0,0.01,69.927,664246.73,806.091
150,0.0,0.01,66.469,664271.0,806.176
151,0.0,0.008,63.158,664293.355,806.296
152,0.0,0.008,60.083,664314.563,806.403
153,0.0,0.008,57.143,664334.152,806.489
154,0.0,0.008,54.271,664352.775,806.58
155,0.0,0.007,51.453,664370.536,806.677
156,0.0,0.005,48.968,664386.945,806.743
157,0.0,0.005,46.276,664402.468,806.807
158,0.0,0.004,43.93,664417.106,806.874
159,0.0,0.004,41.512,664430.888,806.944
160,0.0,0.004,39.39,664443.853,807.007
161,0.0,0.004,37.45,664455.844,807.063
162,0.0,0.004,35.5,664467.343,807.108
163,0.0,0.004,33.617,664478.003,807.164
164,0.0,0.004,31.852,664488.126,807.214
165,0.0,0.004,30.133,664497.625,807.257
166,0.0,0.004,28.484,664506.46,807.3
167,0.0,0.004,26.977,664514.738,807.337
168,0.0,0.004,25.587,664522.55,807.38
169,0.0,0.004,24.188,664529.943,807.415
170,0.0,0.004,23.001,664536.773,807.446
171,0.0,0.004,21.703,664543.354,807.47
172,0.0,0.003,20.474,664549.332,807.511
173,0.0,0.003,19.329,664554.966,807.534
174,0.0,0.003,18.251,664560.352,807.562
175,0.0,0.003,17.229,664565.465,807.58
176,0.0,0.003,16.211,664570.203,807.607
177,0.0,0.001,15.348,664574.518,807.625
178,0.0,0.001,14.465,664578.84,807.64
179,0.0,0.0,13.679,664582.723,807.668
180,0.0,0.0,12.902,664586.449,807.693
181,0.0,0.0,12.154,664589.766,807.716
