 day, S, E, H, R, D
0,113093.0,0.0,0.0,0.0,0.0
1,113093.0,0.0,0.0,0.0,0.0
2,113093.0,0.0,0.0,0.0,0.0
3,113093.0,0.0,0.0,0.0,0.0
4,113093.0,0.0,0.0,0.0,0.0
5,113093.0,0.0,0.0,0.0,0.0
6,113024.166,68.834,0.0,0.0,0.0
7,112677.318,406.421,0.0,0.0,0.0
8,111758.103,1270.293,0.0,0.457,0.0
9,109924.054,2933.785,0.0,3.55,0.0
10,106734.409,5728.399,0.0,14.42,0.0
11,101676.919,10015.498,0.0,43.209,0.0
12,94202.715,16142.072,0.01,106.749,0.0
13,83796.915,24370.068,0.15,230.179,0.001
14,70175.696,34706.441,0.982,454.081,0.006
15,53641.852,46561.637,3.391,833.336,0.02
16,35525.834,58407.455,8.779,1439.768,0.066
17,18482.25,67580.884,18.133,2354.653,0.17
18,6057.473,70896.671,33.132,3662.863,0.449
19,446.284,66958.821,54.061,5440.411,1.054
20,0.0,58388.584,80.556,7723.363,2.253
21,0.0,50524.789,108.92,10512.732,4.327
22,0.0,43720.667,134.374,13769.437,7.724
23,0.0,37829.957,152.437,17448.092,12.741
24,0.0,32730.951,160.316,21445.191,19.109
25,0.0,28323.586,160.958,25646.383,26.441
26,0.0,24509.565,157.493,29931.871,34.172
27,0.0,21208.429,151.68,34194.76,41.816
28,0.0,18351.639,144.88,38382.37,49.136
29,0.0,15877.963,137.46,42432.741,56.007
30,0.0,13737.91,130.35,46339.408,62.317
31,0.0,11889.679,123.226,50078.722,67.887
32,0.0,10288.742,116.36,53642.233,73.135
33,0.0,8902.12,110.293,57023.448,77.74
34,0.0,7704.521,104.186,60233.071,81.897
35,0.0,6666.648,98.432,63270.147,85.523
36,0.0,5769.128,93.05,66138.925,88.719
37,0.0,4992.433,88.099,68844.871,91.507
38,0.0,4318.739,83.437,71400.72,94.058
39,0.0,3737.002,79.233,73811.88,96.223
40,0.0,3234.365,75.065,76086.058,98.153
41,0.0,2799.687,71.453,78225.818,99.875
42,0.0,2422.779,67.92,80244.137,101.31
43,0.0,2097.159,64.741,82145.517,102.617
44,0.0,1815.056,61.464,83933.649,103.749
45,0.0,1570.382,58.376,85616.228,104.77
46,0.0,1359.74,55.577,87204.102,105.667
47,0.0,1175.824,52.882,88697.926,106.449
48,0.0,1017.713,50.15,90105.743,107.125
49,0.0,880.128,47.825,91431.173,107.716
50,0.0,761.862,45.442,92681.698,108.25
51,0.0,658.972,42.858,93857.976,108.723
52,0.0,570.374,40.629,94966.543,109.139
53,0.0,493.962,38.494,96010.099,109.554
54,0.0,427.185,36.072,96992.559,109.921
55,0.0,369.49,33.963,97917.455,110.23
56,0.0,319.671,31.991,98790.581,110.536
57,0.0,276.673,29.911,99611.836,110.792
58,0.0,239.703,27.998,100385.794,111.003
59,0.0,207.364,26.149,101115.148,111.22
60,0.0,179.584,24.551,101802.877,111.408
61,0.0,155.394,22.946,102449.219,111.568
62,0.0,134.462,21.512,103059.842,111.705
63,0.0,116.32,20.047,103634.751,111.849
64,0.0,100.523,18.67,104176.164,111.964
65,0.0,86.769,17.339,104685.502,112.086
66,0.0,75.156,16.075,105166.082,112.206
67,0.0,65.114,14.906,105617.874,112.302
68,0.0,56.317,13.814,106044.362,112.383
69,0.0,48.637,12.641,106445.07,112.47
70,0.0,42.181,11.663,106823.944,112.533
71,0.0,36.455,10.728,107180.414,112.6
72,0.0,31.419,9.843,107517.103,112.67
73,0.0,27.274,9.015,107833.939,112.721
74,0.0,23.743,8.259,108132.329,112.764
75,0.0,20.615,7.605,108412.658,112.808
76,0.0,17.838,6.994,108677.606,112.845
77,0.0,15.437,6.447,108925.626,112.878
78,0.0,13.273,5.86,109160.227,112.908
79,0.0,11.494,5.323,109380.297,112.935
80,0.0,9.971,4.846,109588.804,112.966
81,0.0,8.593,4.455,109784.402,112.988
82,0.0,7.412,4.046,109969.248,113.003
83,0.0,6.369,3.666,110142.614,113.025
84,0.0,5.491,3.335,110307.513,113.045
85,0.0,4.756,3.004,110461.911,113.066
86,0.0,4.121,2.721,110607.535,113.078
87,0.0,3.599,2.47,110744.609,113.086
88,0.0,3.109,2.209,110874.206,113.1
89,0.0,2.692,1.998,110995.841,113.115
90,0.0,2.31,1.813,111110.085,113.125
91,0.0,2.03,1.631,111218.48,113.139
92,0.0,1.767,1.465,111320.136,113.145
93,0.0,1.539,1.333,111416.024,113.153
94,0.0,1.318,1.194,111506.647,113.158
95,0.0,1.137,1.094,111592.077,113.16
96,0.0,0.983,0.998,111672.366,113.164
97,0.0,0.85,0.908,111747.714,113.169
98,0.0,0.737,0.816,111818.935,113.173
99,0.0,0.639,0.743,111885.811,113.176
100,0.0,0.558,0.673,111948.939,113.18
101,0.0,0.474,0.604,112008.567,113.183
102,0.0,0.418,0.546,112065.197,113.185
103,0.0,0.376,0.496,112117.851,113.187
104,0.0,0.33,0.451,112167.74,113.188
105,0.0,0.289,0.409,112214.533,113.191
106,0.0,0.258,0.376,112258.491,113.192
107,0.0,0.232,0.346,112300.101,113.193
108,0.0,0.208,0.316,112339.378,113.196
109,0.0,0.177,0.285,112376.049,113.196
110,0.0,0.155,0.258,112411.074,113.197
111,0.0,0.141,0.224,112444.152,113.197
112,0.0,0.117,0.2,112475.008,113.198
113,0.0,0.105,0.177,112504.059,113.198
114,0.0,0.096,0.165,112531.586,113.198
115,0.0,0.084,0.147,112557.694,113.198
116,0.0,0.069,0.127,112582.047,113.201
117,0.0,0.061,0.111,112604.711,113.201
118,0.0,0.055,0.101,112626.472,113.202
119,0.0,0.046,0.087,112646.814,113.203
120,0.0,0.041,0.08,112665.98,113.203
121,0.0,0.038,0.07,112683.977,113.204
122,0.0,0.034,0.065,112701.245,113.205
123,0.0,0.029,0.058,112717.289,113.205
124,0.0,0.027,0.056,112732.643,113.205
125,0.0,0.025,0.049,112747.049,113.205
126,0.0,0.023,0.045,112760.349,113.205
127,0.0,0.018,0.032,112772.894,113.205
128,0.0,0.016,0.03,112785.014,113.205
129,0.0,0.013,0.026,112796.052,113.205
130,0.0,0.013,0.026,112806.556,113.205
131,0.0,0.011,0.024,112816.536,113.205
132,0.0,0.009,0.024,112825.868,113.205
133,0.0,0.009,0.021,112834.77,113.205
134,0.0,0.008,0.018,112843.133,113.205
135,0.0,0.007,0.014,112851.036,113.205
136,0.0,0.006,0.014,112858.627,113.205
137,0.0,0.006,0.012,112865.772,113.205
138,0.0,0.006,0.01,112872.484,113.205
139,0.0,0.006,0.01,112878.503,113.205
140,0.0,0.006,0.01,112884.29,113.205
141,0.0,0.004,0.006,112889.846,113.205
142,0.0,0.001,0.006,112895.135,113.205
143,0.0,0.001,0.005,112900.052,113.205
144,0.0,0.001,0.005,112904.698,113.205
145,0.0,0.001,0.005,112908.939,113.205
146,0.0,0.001,0.005,112913.095,113.205
147,0.0,0.001,0.005,112917.026,113.205
148,0.0,0.0,0.005,112920.625,113.205
149,0.0,0.0,0.005,112924.059,113.205
150,0.0,0.0,0.004,112927.247,113.205
151,0.0,0.0,0.004,112930.235,113.205
152,0.0,0.0,0.004,112933.04,113.205
153,0.0,0.0,0.004,112935.761,113.205
154,0.0,0.0,0.003,112938.315,113.205
155,0.0,0.0,0.002,112940.731,113.205
156,0.0,0.0,0.001,112942.936,113.205
157,0.0,0.0,0.001,112945.075,113.205
158,0.0,0.0,0.001,112947.155,113.205
159,0.0,0.0,0.001,112949.063,113.205
160,0.0,0.0,0.001,112950.838,113.205
161,0.0,0.0,0.001,112952.482,113.205
162,0.0,0.0,0.001,112954.018,113.205
163,0.0,0.0,0.001,112955.545,113.205
164,0.0,0.0,0.001,112956.899,113.205
165,0.0,0.0,0.001,112958.257,113.205
166,0.0,0.0,0.001,112959.461,113.205
167,0.0,0.0,0.001,112960.711,113.205
168,0.0,0.0,0.001,112961.851,113.205
169,0.0,0.0,0.0,112962.946,113.205
170,0.0,0.0,0.0,112963.911,113.205
171,0.0,0.0,0.0,112964.863,113.205
172,0.0,0.0,0.0,112965.755,113.205
173,0.0,0.0,0.0,112966.57,113.205
174,0.0,0.0,0.0,112967.283,113.205
175,0.0,0.0,0.0,112968.05,113.205
176,0.0,0.0,0.0,112968.733,113.205
177,0.0,0.0,0.0,112969.355,113.205
178,0.0,0.0,0.0,112969.98,113.205
179,0.0,0.0,0.0,112970.549,113.205
180,0.0,0.0,0.0,112971.064,113.205
181,0.0,0.0,0.0,112971.583,113.205
182,0.0,0.0,0.0,112972.077,113.205
183,0.0,0.0,0.0,112972.495,113.205
184,0.0,0.0,0.0,112972.914,113.205
