 day, S, E, H, R, D
0,632541.253,0.0,0.0,0.0,0.0
1,632307.639,121.387,0.0,4.035,0.0
2,631964.385,231.147,0.0,10.591,0.0
3,631298.442,553.872,0.0,23.357,0.0
4,630142.492,1043.678,0.0,43.98,0.0
5,627880.142,2150.81,0.057,81.357,0.0
6,623605.944,4163.274,0.479,148.158,0.001
7,615224.353,8270.752,1.504,275.952,0.015
8,599054.135,16060.976,3.806,515.763,0.069
9,568011.185,30936.782,8.07,982.751,0.192
10,510847.473,57063.751,16.287,1879.541,0.451
11,413000.016,97756.773,31.024,3604.23,0.96
12,270053.979,142872.365,57.778,6831.304,2.057
13,116592.74,153413.792,107.672,12517.797,4.286
14,25167.908,91404.152,199.403,21503.409,9.873
15,3880.969,21282.333,362.461,33088.08,24.354
16,666.063,3214.235,637.568,44334.529,65.759
17,150.251,515.703,1035.279,53410.861,186.93
18,41.738,108.489,1457.254,61569.812,514.898
19,13.533,28.192,1686.707,70681.376,1244.239
20,5.11,8.417,1720.673,82107.367,2467.852
21,2.241,2.875,1804.122,96338.485,4129.976
22,1.152,1.116,1832.302,113425.443,6227.165
23,0.62,0.569,1940.724,132825.243,8633.82
24,0.34,0.307,1929.01,153957.752,11318.988
25,0.213,0.147,2114.019,175886.121,14061.294
26,0.138,0.083,2065.302,198284.701,16941.798
27,0.104,0.043,2211.87,220356.999,19729.163
28,0.072,0.033,2174.981,241983.31,22515.155
29,0.049,0.026,2295.03,262673.735,25141.236
30,0.041,0.012,2260.745,282490.827,27699.373
31,0.033,0.009,2364.485,301169.931,30070.759
32,0.023,0.011,2330.162,318842.256,32353.888
33,0.015,0.009,2419.9,335367.9,34452.867
34,0.009,0.01,2392.397,350917.376,36460.696
35,0.008,0.001,2462.077,365396.9,38302.484
36,0.006,0.002,2453.949,378968.08,40049.616
37,0.006,0.0,2490.111,391613.268,41664.047
38,0.005,0.001,2497.427,403428.242,43183.866
39,0.004,0.001,2515.29,414441.998,44596.832
40,0.004,0.0,2524.568,424717.961,45917.335
41,0.004,0.0,2532.182,434301.569,47147.727
42,0.004,0.0,2538.324,443231.723,48295.521
43,0.003,0.001,2543.242,451562.351,49362.641
44,0.003,0.0,2545.441,459318.958,50360.998
45,0.002,0.001,2545.403,466560.554,51293.421
46,0.002,0.0,2543.589,473306.081,52159.377
47,0.001,0.001,2539.919,479610.049,52970.551
48,0.001,0.0,2533.354,485476.522,53727.67
49,0.001,0.0,2527.132,490948.231,54433.704
50,0.001,0.0,2518.542,496050.219,55093.018
51,0.001,0.0,2508.113,500805.946,55707.341
52,0.001,0.0,2495.018,505248.914,56281.633
53,0.001,0.0,2481.853,509382.485,56818.085
54,0.001,0.0,2466.825,513236.794,57319.507
55,0.001,0.0,2449.498,516830.518,57786.751
56,0.001,0.0,2432.039,520182.898,58222.546
57,0.001,0.0,2410.827,523311.815,58631.031
58,0.001,0.0,2389.054,526231.641,59013.34
59,0.001,0.0,2365.585,528951.312,59370.421
60,0.001,0.0,2340.855,531491.231,59703.64
61,0.001,0.0,2315.015,533856.954,60015.792
62,0.001,0.0,2288.298,536063.46,60307.233
63,0.001,0.0,2260.159,538125.125,60580.596
64,0.001,0.0,2230.142,540048.489,60836.865
65,0.001,0.0,2198.738,541841.642,61076.663
66,0.001,0.0,2167.403,543515.465,61300.403
67,0.001,0.0,2134.259,545081.561,61511.651
68,0.001,0.0,2101.597,546541.34,61707.986
69,0.001,0.0,2067.553,547902.567,61893.042
70,0.001,0.0,2032.609,549176.573,62066.956
71,0.001,0.0,1996.922,550365.205,62229.77
72,0.001,0.0,1960.776,551474.351,62383.338
73,0.001,0.0,1922.679,552508.843,62527.669
74,0.001,0.0,1883.674,553477.219,62663.789
75,0.0,0.001,1844.944,554380.543,62791.478
76,0.0,0.0,1805.007,555223.993,62912.037
77,0.0,0.0,1765.402,556014.832,63025.103
78,0.0,0.0,1725.131,556752.479,63131.404
79,0.0,0.0,1685.117,557440.751,63231.741
80,0.0,0.0,1644.392,558085.02,63326.715
81,0.0,0.0,1603.476,558686.991,63416.584
82,0.0,0.0,1561.98,559251.827,63501.71
83,0.0,0.0,1520.292,559779.125,63581.811
84,0.0,0.0,1479.477,560271.983,63657.761
85,0.0,0.0,1438.318,560731.837,63729.53
86,0.0,0.0,1397.176,561162.947,63796.915
87,0.0,0.0,1356.072,561567.127,63861.229
88,0.0,0.0,1315.147,561945.774,63921.938
89,0.0,0.0,1274.351,562300.709,63979.77
90,0.0,0.0,1234.717,562632.737,64034.204
91,0.0,0.0,1194.891,562943.284,64085.74
92,0.0,0.0,1155.75,563234.603,64134.664
93,0.0,0.0,1117.097,563507.683,64181.374
94,0.0,0.0,1078.931,563762.341,64225.379
95,0.0,0.0,1041.377,564003.029,64267.146
96,0.0,0.0,1004.53,564226.802,64306.889
97,0.0,0.0,968.25,564436.391,64344.612
98,0.0,0.0,932.926,564633.367,64380.324
99,0.0,0.0,898.043,564817.793,64414.483
100,0.0,0.0,864.484,564990.338,64446.975
101,0.0,0.0,831.955,565152.65,64477.53
102,0.0,0.0,799.783,565303.578,64506.798
103,0.0,0.0,767.96,565446.501,64534.405
104,0.0,0.0,737.225,565580.521,64560.774
105,0.0,0.0,707.364,565706.073,64585.918
