 day, S, E, H, R, D
0,632097.039,511.208,0.0,0.0,0.0
1,631492.895,1029.156,0.0,4.441,0.0
2,630801.136,1593.903,0.0,16.459,0.0
3,629989.621,2233.094,0.0,38.175,0.0
4,629020.069,2978.488,0.0,71.509,0.0
5,627851.703,3862.514,1.586,121.926,0.0
6,626430.129,4929.837,5.825,195.169,0.021
7,624688.481,6232.398,13.428,296.275,0.104
8,622539.086,7837.803,25.038,430.289,0.301
9,619872.883,9829.76,41.984,604.046,0.687
10,616555.608,12314.467,64.537,826.475,1.403
11,612417.408,15420.434,93.537,1107.829,2.621
12,607230.282,19325.08,129.799,1461.284,4.566
13,600734.545,24226.338,175.026,1905.57,7.364
14,592598.998,30373.0,229.869,2459.078,11.712
15,582425.544,38063.657,295.907,3149.701,18.295
16,569773.941,47623.447,374.05,4015.459,28.039
17,554138.372,59391.747,464.257,5097.385,42.653
18,534973.876,73745.888,567.795,6449.958,64.17
19,511790.705,90970.379,683.454,8144.202,96.08
20,484196.006,111225.204,808.503,10260.618,143.155
21,451996.71,134456.975,937.629,12908.553,211.506
22,415355.317,160269.831,1065.019,16203.472,309.409
23,390880.234,171877.648,1181.245,20279.445,448.36
24,363587.525,185367.322,1276.898,25285.486,639.249
25,334901.844,199163.722,1346.704,31239.318,894.164
26,305910.711,212163.718,1392.01,38201.584,1224.23
27,277399.017,223643.226,1417.091,46247.473,1638.778
28,249978.589,233102.141,1430.519,55443.639,2148.6
29,224086.793,240273.93,1438.592,65728.803,2747.224
30,200032.529,245040.451,1445.8,77060.853,3429.707
31,177974.838,247422.673,1453.658,89364.237,4192.461
32,157982.605,247549.457,1463.246,102593.984,5038.441
33,140052.184,245609.093,1473.536,116665.597,5963.433
34,124099.813,241836.242,1485.798,131462.351,6961.023
35,110012.811,236498.453,1499.629,146905.758,8026.741
36,97646.828,229868.456,1515.578,162862.383,9152.353
37,86850.827,222204.727,1531.858,179216.793,10328.966
38,77450.049,213758.861,1549.878,195845.551,11545.491
39,69279.758,204766.995,1568.831,212604.9,12795.055
40,62203.225,195396.926,1589.082,229404.723,14065.73
41,56063.796,185849.16,1609.594,246120.501,15351.011
42,50741.866,176247.168,1630.685,262648.91,16639.548
43,46127.495,166708.897,1652.439,278910.52,17922.772
44,42120.063,157326.423,1674.074,294831.745,19193.745
45,38638.23,148174.339,1697.184,310326.115,20443.653
46,35602.2,139315.327,1719.631,325362.319,21668.669
47,32950.819,130775.169,1742.629,339880.171,22860.496
48,30632.917,122590.515,1766.481,353844.475,24017.045
49,28598.502,114780.381,1789.14,367255.433,25134.456
50,26811.344,107350.156,1811.705,380073.519,26209.278
51,25234.716,100310.05,1834.631,392296.515,27241.603
52,23843.249,93648.664,1857.219,403926.871,28226.536
53,22612.159,87358.732,1878.914,414964.471,29167.348
54,21518.519,81435.799,1900.535,425409.773,30062.866
55,20543.892,75870.455,1921.233,435293.916,30913.012
56,19674.396,70647.915,1942.171,444624.182,31717.179
57,18898.533,65751.353,1961.122,453409.465,32478.902
58,18205.53,61168.909,1980.658,461678.107,33197.508
59,17581.185,56877.942,1998.524,469434.482,33875.327
60,17020.419,52869.675,2015.693,476725.688,34511.926
61,16514.882,49130.907,2031.414,483553.669,35110.146
62,16058.983,45642.602,2046.583,489952.501,35672.599
63,15646.698,42386.707,2060.592,495930.702,36199.981
64,15273.66,39356.117,2073.368,501525.504,36693.589
65,14936.222,36529.326,2085.816,506753.898,37154.174
66,14629.996,33905.16,2096.376,511637.008,37586.865
67,14351.036,31461.594,2106.564,516187.749,37990.226
68,14097.347,29188.437,2115.86,520428.742,38366.849
69,13866.583,27075.322,2123.593,524385.207,38718.137
70,13655.915,25114.614,2130.463,528068.107,39047.662
71,13463.858,23292.543,2136.115,531498.734,39353.304
72,13288.429,21597.008,2139.635,534688.23,39640.414
73,13127.961,20022.981,2142.925,537655.469,39907.109
74,12980.988,18562.271,2144.362,540416.68,40155.471
75,12846.991,17205.076,2144.251,542983.81,40386.385
76,12724.282,15944.223,2143.367,545370.314,40602.264
