 day, S, E, H, R, D
0,809495.17,195.472,0.0,0.0,0.0
1,808585.232,529.892,0.0,13.311,0.0
2,807372.418,936.827,0.0,40.971,0.0
3,805776.946,1443.416,0.0,86.537,0.0
4,803710.943,2070.163,0.0,154.695,0.0
5,801061.733,2847.251,4.095,286.562,0.0
6,797688.054,3812.487,14.999,520.866,0.031
7,793434.892,4988.946,33.764,890.334,0.14
8,788107.189,6429.356,61.783,1431.718,0.393
9,781473.501,8175.983,98.717,2186.856,0.902
10,773259.767,10296.263,145.848,3205.469,1.814
11,763161.11,12837.433,204.277,4559.811,3.283
12,750808.247,15871.608,273.281,6323.491,5.588
13,735821.596,19446.222,352.441,8599.005,8.865
14,717771.286,23614.483,440.307,11494.098,13.703
15,696244.791,28379.772,534.259,15157.167,20.613
16,670830.209,33730.523,627.338,19758.633,30.253
17,641225.023,39583.808,715.213,25489.88,43.674
18,607267.192,45740.736,791.899,32582.806,61.581
19,568969.435,51992.676,853.362,41297.493,84.755
20,526679.621,57912.732,902.1,51892.599,114.118
21,481063.254,63086.926,945.123,64639.822,150.628
22,433149.408,66994.043,988.136,79871.243,194.951
23,420234.921,33462.818,1031.923,97846.159,248.219
24,406085.815,24417.594,1074.751,118826.239,312.351
25,392146.402,21424.516,1112.924,142261.76,388.091
26,378822.777,19890.369,1148.352,168241.804,475.728
27,366309.719,18607.007,1174.677,196871.718,576.164
28,354738.119,17278.211,1197.053,228154.037,689.081
29,344226.453,15810.85,1193.623,259648.268,804.344
30,334781.966,14286.529,1197.868,289215.527,913.417
31,326331.222,12831.515,1174.808,316049.034,1012.77
32,318781.827,11486.415,1171.196,340096.327,1100.997
33,312037.745,10268.529,1141.314,361604.968,1180.622
34,306016.403,9169.352,1127.238,380889.42,1252.046
35,300639.641,8185.143,1099.622,398270.238,1316.618
36,295848.956,7302.114,1078.539,413964.641,1374.77
37,291584.55,6506.04,1053.809,428121.0,1427.574
38,287789.741,5790.711,1028.666,440884.788,1475.64
39,284417.437,5150.059,1004.726,452401.758,1518.732
40,281420.423,4577.834,980.178,462758.437,1557.713
41,278759.205,4065.025,955.592,472076.3,1592.922
42,276397.508,3605.399,928.927,480443.308,1624.815
43,274301.853,3200.858,904.775,487949.019,1653.281
44,272441.698,2843.888,878.859,494677.649,1678.837
45,270794.072,2519.573,852.883,500708.801,1702.183
46,269330.691,2235.256,826.373,506092.324,1722.838
47,268034.903,1979.991,800.722,510907.382,1741.568
48,266887.543,1753.312,773.813,515217.192,1758.233
49,265871.797,1551.938,747.262,519063.439,1773.224
50,264970.472,1375.299,720.65,522489.293,1786.918
51,264172.01,1218.939,693.012,525545.39,1799.268
52,263464.745,1079.295,664.566,528269.231,1810.287
53,262838.948,957.657,636.83,530700.74,1820.296
54,262282.985,849.392,608.134,532859.136,1829.207
55,261790.702,752.28,580.181,534780.855,1837.263
56,261355.085,666.957,551.654,536494.089,1844.782
57,260969.84,589.744,524.628,538015.144,1851.403
58,260628.804,522.56,496.781,539369.308,1857.377
59,260326.394,462.847,470.529,540577.278,1862.716
60,260058.837,408.422,444.219,541649.202,1867.651
61,259821.298,362.654,418.723,542601.451,1872.134
62,259611.68,321.459,393.4,543449.329,1876.157
63,259425.695,284.307,368.704,544201.501,1879.764
64,259261.403,251.172,344.456,544872.382,1883.143
65,259115.521,223.59,321.333,545470.885,1886.194
66,258986.406,197.997,299.341,546000.538,1888.973
67,258872.685,173.84,278.26,546469.535,1891.443
68,258771.486,154.751,257.843,546888.184,1893.735
69,258681.001,137.153,238.173,547260.526,1895.901
70,258601.77,121.566,219.505,547589.74,1897.778
71,258531.053,107.794,202.01,547884.06,1899.538
72,258468.319,95.612,185.926,548146.703,1901.119
73,258413.267,84.603,170.616,548379.208,1902.572
74,258364.056,75.253,156.402,548584.659,1903.838
75,258321.175,66.024,143.02,548769.138,1905.009
76,258282.96,58.8,130.896,548930.899,1906.093
77,258249.088,51.809,119.658,549076.042,1907.041
78,258218.979,45.866,108.64,549205.088,1907.936
79,258192.325,40.628,99.058,549319.74,1908.699
80,258168.813,35.973,89.609,549421.7,1909.433
81,258147.891,31.856,81.172,549512.06,1910.091
82,258129.402,28.666,73.431,549593.165,1910.716
83,258113.109,25.074,66.246,549663.733,1911.22
84,258098.479,22.186,59.958,549727.081,1911.704
85,258085.465,19.941,54.136,549783.762,1912.122
86,258073.965,17.642,48.961,549833.658,1912.488
87,258063.621,16.031,44.081,549877.592,1912.845
88,258054.698,13.819,39.649,549917.153,1913.17
89,258046.924,12.272,35.516,549951.626,1913.462
90,258039.915,10.891,31.939,549982.715,1913.696
91,258033.564,9.816,28.5,550010.461,1913.911
92,258027.986,8.796,25.565,550035.112,1914.094
93,258023.035,7.799,22.75,550056.663,1914.276
94,258018.677,7.012,20.515,550076.127,1914.441
95,258014.762,6.317,18.386,550092.773,1914.574
96,258011.237,5.672,16.436,550108.016,1914.709
97,258008.208,4.902,14.634,550121.505,1914.821
98,258005.445,4.516,13.146,550133.253,1914.914
99,258003.044,3.983,11.765,550143.954,1915.007
100,258000.901,3.586,10.366,550153.201,1915.091
101,257998.918,3.303,9.236,550161.825,1915.165
102,257997.175,2.974,8.253,550169.353,1915.24
103,257995.632,2.682,7.391,550176.097,1915.292
104,257994.212,2.472,6.606,550181.889,1915.338
105,257993.002,2.177,5.91,550187.111,1915.386
106,257991.92,1.963,5.289,550191.985,1915.419
107,257990.871,1.851,4.743,550196.2,1915.462
