 day, S, E, H, R, D
0,638264.981,19.256,0.0,0.0,0.0
1,638239.894,40.867,0.0,0.107,0.0
2,638206.217,69.385,0.0,0.421,0.0
3,638160.066,107.987,0.0,1.034,0.0
4,638096.526,160.601,0.0,2.075,0.0
5,638009.66,232.201,0.011,3.673,0.0
6,637889.59,331.133,0.043,6.136,0.0
7,637726.467,464.669,0.106,9.683,0.0
8,637503.389,647.523,0.202,15.03,0.0
9,637200.563,894.25,0.386,22.951,0.0
10,636787.84,1230.278,0.654,33.763,0.0
11,636227.194,1686.595,1.059,48.781,0.0
12,635466.063,2305.14,1.603,69.778,0.0
13,634433.519,3143.596,2.37,98.996,0.0
14,633039.752,4273.155,3.43,138.818,0.002
15,631151.136,5802.766,4.826,193.753,0.004
16,628600.718,7867.051,6.777,268.206,0.007
17,625160.054,10650.416,9.416,369.782,0.01
18,620533.955,14384.761,13.048,507.711,0.022
19,614328.367,19387.086,18.114,695.518,0.032
20,606030.316,26063.598,24.864,951.006,0.054
21,594992.841,34923.755,33.861,1294.585,0.081
22,580393.672,46602.185,46.165,1758.944,0.118
23,575162.798,47943.453,62.761,2386.34,0.167
24,568221.576,50883.182,84.926,3228.609,0.263
25,559711.874,55145.368,114.133,4276.638,0.378
26,549715.592,60537.04,152.279,5538.71,0.537
27,538252.974,66942.656,201.801,7053.225,0.833
28,525307.488,74297.682,264.724,8867.887,1.228
29,510859.322,82545.794,336.699,10984.219,1.859
30,494861.646,91649.042,413.555,13416.386,2.814
31,477292.408,101566.806,493.301,16197.064,4.108
32,458160.505,112218.116,571.841,19349.135,5.798
33,437458.626,123550.723,647.038,22908.32,7.983
34,415268.502,135429.365,717.56,26915.925,10.896
35,391675.866,147705.315,782.182,31413.042,14.267
36,366839.743,160208.679,838.241,36437.416,18.411
37,340978.324,172682.561,886.152,42034.703,23.312
38,314349.781,184891.509,925.863,48251.538,28.913
39,287272.043,196535.961,957.561,55121.361,35.55
40,260108.389,207294.908,982.158,62672.27,42.975
41,233247.328,216848.662,1000.286,70942.51,51.345
42,207080.489,224906.939,1014.063,79950.181,60.644
43,181968.02,231238.616,1024.508,89717.282,71.292
44,158273.152,235631.52,1031.647,100225.946,82.858
45,136274.28,237955.381,1036.622,111490.4,95.486
46,116177.492,238183.125,1040.309,123484.593,109.182
47,98128.045,236345.026,1042.325,136177.468,123.928
48,82166.668,232578.813,1042.929,149529.465,139.869
49,68269.361,227059.347,1042.575,163481.683,156.74
50,56339.3,220030.139,1041.616,177960.266,174.615
51,46238.829,211760.514,1039.712,192910.443,193.641
52,37775.492,202540.024,1036.763,208235.016,213.192
53,30765.47,192640.462,1033.788,223849.12,233.639
54,25009.854,182312.23,1030.161,239663.442,254.797
55,20318.769,171781.038,1026.324,255598.13,276.52
56,16515.696,161244.922,1021.719,271562.777,298.726
57,13447.943,150844.316,1016.754,287477.051,321.257
58,10979.453,140714.434,1010.935,303258.297,343.616
59,8998.122,130948.607,1004.884,318836.521,366.041
60,7406.488,121611.012,997.47,334150.415,388.66
61,6126.185,112734.082,990.451,349143.935,410.929
62,5095.626,104347.485,983.573,363768.502,432.894
63,4264.867,96469.341,976.071,377986.446,454.738
