 day, S, E, H, R, D
0,113093.0,0.0,0.0,0.0,0.0
1,113093.0,0.0,0.0,0.0,0.0
2,113093.0,0.0,0.0,0.0,0.0
3,113093.0,0.0,0.0,0.0,0.0
4,113093.0,0.0,0.0,0.0,0.0
5,113093.0,0.0,0.0,0.0,0.0
6,113089.502,3.498,0.0,0.0,0.0
7,113075.334,17.387,0.0,0.0,0.0
8,113036.339,54.996,0.0,0.022,0.0
9,112952.042,134.585,0.0,0.12,0.0
10,112797.097,278.202,0.0,0.518,0.0
11,112540.086,512.188,0.0,1.607,0.0
12,112139.854,869.915,0.0,4.17,0.0
13,111539.663,1397.351,0.007,9.021,0.0
14,110679.167,2140.8,0.042,17.916,0.0
15,109467.658,3173.942,0.133,33.471,0.0
16,107808.377,4569.015,0.411,59.518,0.001
17,105568.991,6427.409,0.977,101.389,0.003
18,102561.665,8896.035,2.009,164.323,0.005
19,98571.868,12143.282,3.69,258.025,0.01
20,93358.962,16341.375,6.309,393.462,0.024
21,86668.315,21667.934,10.515,585.931,0.045
22,78281.952,28245.008,16.853,855.27,0.08
23,68069.5,36100.931,25.725,1225.889,0.151
24,56123.412,45032.52,38.312,1727.952,0.247
25,42919.158,54476.378,55.773,2398.066,0.397
26,29468.388,63380.491,79.345,3272.734,0.66
27,17215.24,70340.154,110.534,4397.448,1.062
28,7779.671,73901.057,149.618,5808.883,1.743
29,2232.581,73276.613,197.24,7540.166,2.803
30,224.745,69164.002,253.545,9600.364,4.428
31,1.057,63615.339,317.6,11979.807,6.91
32,0.028,58304.841,387.198,14662.726,10.411
33,0.003,53437.297,459.285,17618.856,15.183
34,0.001,48977.989,528.913,20810.315,21.293
35,0.0,44887.295,592.798,24191.744,28.894
36,0.0,41139.546,645.955,27710.73,38.111
37,0.0,37708.346,688.101,31310.49,48.481
38,0.0,34557.696,718.371,34947.703,59.949
39,0.0,31671.392,737.74,38585.545,72.077
40,0.0,29023.007,747.02,42187.735,84.852
41,0.0,26599.089,749.024,45732.738,98.191
42,0.0,24377.492,744.668,49202.413,111.593
43,0.0,22340.642,736.004,52577.081,125.119
44,0.0,20473.297,723.373,55849.337,138.736
45,0.0,18766.112,707.8,59008.213,152.172
46,0.0,17197.994,690.64,62047.767,165.442
47,0.0,15760.471,671.94,64962.772,178.32
48,0.0,14445.788,652.293,67754.074,190.853
49,0.0,13239.994,632.122,70418.919,202.994
50,0.0,12136.762,611.652,72957.69,214.752
51,0.0,11124.572,590.956,75376.128,226.105
52,0.0,10194.94,570.454,77674.23,236.9
53,0.0,9342.905,549.966,79852.948,247.227
54,0.0,8563.215,529.476,81912.906,256.961
55,0.0,7847.117,509.489,83863.567,266.445
56,0.0,7189.899,489.944,85705.43,275.451
57,0.0,6590.28,470.796,87446.24,283.936
58,0.0,6039.35,452.516,89084.625,291.89
59,0.0,5535.49,434.371,90628.658,299.686
60,0.0,5073.264,417.135,92079.444,306.903
61,0.0,4648.393,400.308,93445.157,313.799
62,0.0,4260.54,384.219,94727.367,320.152
63,0.0,3903.843,368.504,95931.662,326.193
64,0.0,3577.966,353.273,97062.374,331.975
65,0.0,3278.318,338.875,98120.979,337.462
66,0.0,3004.562,324.832,99112.715,342.628
67,0.0,2753.067,311.309,100041.792,347.399
68,0.0,2523.099,298.443,100910.253,352.024
69,0.0,2312.749,286.196,101723.231,356.257
70,0.0,2118.69,274.655,102482.141,360.333
71,0.0,1941.798,263.405,103190.004,364.163
72,0.0,1779.262,252.637,103851.494,367.674
73,0.0,1631.113,242.092,104469.414,370.967
74,0.0,1494.803,232.297,105045.884,374.079
75,0.0,1369.822,222.883,105584.392,377.049
76,0.0,1254.716,213.693,106086.134,379.799
77,0.0,1149.666,204.882,106553.269,382.329
78,0.0,1054.055,196.704,106988.033,384.748
79,0.0,965.475,188.755,107392.632,386.965
80,0.0,884.747,181.265,107770.791,388.993
81,0.0,811.085,173.863,108123.062,390.968
82,0.0,743.483,167.227,108449.46,392.761
83,0.0,681.414,160.845,108752.368,394.544
84,0.0,624.227,154.489,109035.065,396.137
85,0.0,572.605,148.44,109297.778,397.649
86,0.0,524.802,142.677,109541.203,398.999
87,0.0,480.909,137.115,109768.057,400.312
88,0.0,441.024,131.782,109978.838,401.578
89,0.0,404.143,126.791,110174.096,402.71
90,0.0,370.475,122.029,110355.601,403.782
91,0.0,339.507,117.323,110523.853,404.774
92,0.0,311.224,112.895,110680.465,405.661
93,0.0,285.603,108.579,110825.145,406.584
94,0.0,261.822,104.53,110959.385,407.38
95,0.0,239.751,100.6,111084.113,408.173
96,0.0,219.855,96.845,111199.612,408.876
97,0.0,201.581,93.312,111307.355,409.568
98,0.0,184.819,90.012,111407.09,410.182
99,0.0,169.221,86.712,111499.042,410.758
100,0.0,155.116,83.628,111584.538,411.314
101,0.0,142.136,80.689,111663.931,411.828
102,0.0,130.414,77.732,111737.029,412.345
103,0.0,119.634,74.994,111805.501,412.829
104,0.0,109.638,72.348,111868.45,413.237
105,0.0,100.417,69.794,111927.064,413.621
106,0.0,92.114,67.345,111981.485,413.983
107,0.0,84.243,64.961,112031.626,414.369
108,0.0,77.254,62.648,112078.691,414.711
109,0.0,70.86,60.327,112121.712,415.033
110,0.0,64.928,58.145,112161.479,415.329
111,0.0,59.58,56.081,112198.195,415.589
112,0.0,54.559,54.088,112232.622,415.821
113,0.0,49.969,52.131,112264.902,416.056
114,0.0,45.784,50.246,112294.179,416.244
115,0.0,41.984,48.4,112321.317,416.446
116,0.0,38.393,46.589,112346.432,416.657
117,0.0,35.233,44.945,112369.763,416.832
118,0.0,32.301,43.405,112391.635,416.998
119,0.0,29.646,41.893,112411.728,417.159
120,0.0,27.133,40.344,112430.306,417.303
121,0.0,25.015,38.821,112447.588,417.455
122,0.0,23.004,37.4,112463.679,417.606
123,0.0,21.059,35.96,112478.557,417.732
124,0.0,19.287,34.582,112492.309,417.855
125,0.0,17.679,33.327,112505.005,417.975
126,0.0,16.222,32.036,112516.975,418.08
127,0.0,14.865,30.814,112527.863,418.176
128,0.0,13.608,29.692,112537.888,418.278
129,0.0,12.464,28.567,112547.376,418.373
130,0.0,11.44,27.445,112556.265,418.448
131,0.0,10.477,26.336,112564.46,418.554
132,0.0,9.626,25.349,112571.936,418.634
133,0.0,8.844,24.418,112578.761,418.712
134,0.0,8.076,23.417,112585.137,418.795
135,0.0,7.389,22.475,112591.045,418.868
136,0.0,6.798,21.565,112596.697,418.932
137,0.0,6.246,20.78,112601.832,418.997
138,0.0,5.687,19.979,112606.589,419.051
139,0.0,5.191,19.201,112611.023,419.1
140,0.0,4.77,18.425,112615.186,419.156
141,0.0,4.337,17.668,112618.95,419.205
142,0.0,3.964,16.959,112622.586,419.25
143,0.0,3.63,16.272,112625.953,419.294
144,0.0,3.314,15.584,112629.044,419.339
145,0.0,3.033,14.952,112631.861,419.375
146,0.0,2.786,14.328,112634.478,419.409
147,0.0,2.551,13.754,112637.032,419.441
148,0.0,2.368,13.174,112639.382,419.471
149,0.0,2.152,12.662,112641.507,419.496
150,0.0,1.989,12.087,112643.575,419.531
151,0.0,1.823,11.573,112645.465,419.559
152,0.0,1.703,11.115,112647.145,419.6
153,0.0,1.557,10.641,112648.8,419.627
154,0.0,1.425,10.14,112650.368,419.664
155,0.0,1.297,9.706,112651.77,419.7
156,0.0,1.182,9.303,112653.133,419.717
157,0.0,1.066,8.862,112654.384,419.744
158,0.0,0.983,8.483,112655.553,419.771
159,0.0,0.891,8.121,112656.621,419.796
160,0.0,0.819,7.728,112657.641,419.818
161,0.0,0.76,7.343,112658.611,419.847
162,0.0,0.707,7.013,112659.461,419.869
163,0.0,0.639,6.704,112660.298,419.887
164,0.0,0.595,6.408,112661.071,419.9
165,0.0,0.554,6.126,112661.781,419.914
166,0.0,0.507,5.848,112662.467,419.923
167,0.0,0.459,5.591,112663.076,419.938
168,0.0,0.418,5.335,112663.65,419.959
169,0.0,0.38,5.101,112664.17,419.972
170,0.0,0.347,4.838,112664.718,419.988
171,0.0,0.31,4.61,112665.218,420.0
172,0.0,0.293,4.414,112665.622,420.015
173,0.0,0.268,4.224,112666.012,420.021
174,0.0,0.252,4.039,112666.379,420.026
175,0.0,0.222,3.849,112666.764,420.039
176,0.0,0.204,3.674,112667.103,420.05
177,0.0,0.194,3.487,112667.453,420.063
178,0.0,0.177,3.307,112667.781,420.072
179,0.0,0.164,3.139,112668.089,420.082
180,0.0,0.152,2.963,112668.406,420.092
181,0.0,0.139,2.823,112668.688,420.101
182,0.0,0.12,2.694,112668.903,420.111
