 day, S, E, H, R, D
0,665173.137,253.702,0.0,0.0,0.0
1,664862.277,518.689,0.0,1.183,0.0
2,664487.328,825.056,0.0,4.487,0.0
3,664018.876,1198.431,0.0,10.759,0.0
4,663425.186,1664.287,0.0,21.236,0.0
5,662665.813,2255.413,0.015,37.358,0.0
6,661691.956,3009.863,0.06,60.575,0.0
7,660442.521,3975.619,0.118,93.458,0.0
8,658843.911,5206.735,0.232,138.404,0.001
9,656798.331,6779.09,0.354,199.182,0.002
10,654181.688,8784.728,0.567,279.688,0.005
11,650844.291,11337.316,0.786,386.2,0.007
12,646587.032,14589.575,1.069,526.205,0.012
13,641173.821,18717.233,1.407,707.901,0.025
14,634305.939,23942.153,1.891,942.755,0.044
15,625617.512,30534.94,2.446,1246.445,0.072
16,614667.527,38819.411,3.068,1637.533,0.092
17,600941.217,49162.607,3.917,2139.297,0.123
18,583852.795,61976.909,5.092,2781.232,0.16
19,562750.425,77699.644,6.43,3602.051,0.207
20,536971.983,96734.769,8.097,4642.099,0.265
21,505860.381,119458.832,10.314,5961.552,0.352
22,468997.312,145974.972,12.933,7626.657,0.453
23,448403.987,153943.89,16.398,9715.101,0.576
24,423904.783,165113.755,20.664,12316.253,0.73
25,396172.458,178560.965,25.636,15451.838,0.938
26,365804.26,193479.883,32.35,19141.58,1.23
27,333467.372,209074.357,39.684,23424.792,1.612
28,299841.326,224617.816,48.336,28348.509,2.096
29,265678.059,239343.165,57.206,33945.933,2.683
30,231782.376,252533.14,65.33,40244.745,3.415
31,198934.773,263536.106,73.765,47276.316,4.202
32,167870.766,271801.45,82.101,55068.567,5.184
33,139229.189,276936.88,89.384,63631.383,6.308
34,113485.6,278730.206,96.794,72964.892,7.62
35,90941.101,277168.796,103.712,83054.506,9.075
36,71695.923,272431.152,111.126,93874.513,10.686
37,55674.326,264886.729,117.395,105386.067,12.448
38,42634.331,255008.962,123.136,117541.493,14.328
39,32255.223,243328.026,128.7,130278.625,16.386
40,24148.031,230379.245,133.665,143520.635,18.592
41,17927.503,216666.354,137.938,157203.957,20.942
42,13229.45,202616.729,141.819,171233.207,23.417
43,9721.333,188596.988,144.457,185537.91,26.042
44,7126.733,174869.917,146.464,200037.745,28.712
45,5226.616,161638.902,147.599,214655.352,31.543
46,3836.161,149043.646,148.992,229331.3,34.472
47,2825.63,137166.91,150.313,243995.912,37.318
48,2089.619,126035.232,150.814,258589.4,40.118
49,1554.052,115677.37,150.381,273064.134,42.967
50,1164.062,106057.019,150.22,287368.06,45.802
51,875.975,97169.076,148.82,301460.332,48.473
52,665.005,88971.728,147.251,315311.491,51.23
53,508.8,81430.419,144.719,328891.446,53.963
54,392.856,74499.756,143.36,342168.704,56.592
55,305.4,68146.614,141.268,355129.267,59.203
56,239.835,62313.746,138.827,367755.223,61.676
57,190.19,56973.281,136.102,380040.627,64.081
58,152.299,52082.468,133.29,391971.935,66.387
59,123.236,47603.972,130.545,403531.348,68.574
60,100.374,43507.925,127.592,414727.901,70.701
61,82.333,39762.624,124.384,425557.829,72.773
62,68.228,36337.884,122.066,436014.812,74.731
63,57.238,33203.727,118.702,446112.639,76.671
64,48.285,30339.502,114.872,455844.489,78.485
65,40.931,27721.338,111.56,465217.453,80.248
66,35.021,25330.786,107.834,474233.658,81.92
67,30.234,23144.924,104.333,482901.464,83.469
68,26.299,21147.438,100.901,491234.468,84.993
