 day, S, E, H, R, D
0,637985.085,268.322,0.0,0.0,0.0
1,637642.657,549.485,0.0,1.117,0.0
2,637220.059,880.38,0.0,4.294,0.0
3,636682.701,1290.926,0.0,10.369,0.0
4,635987.832,1813.914,0.0,20.721,0.0
5,635086.999,2487.081,0.047,36.432,0.0
6,633919.083,3354.672,0.15,59.787,0.0
7,632407.183,4472.262,0.364,93.208,0.0
8,630457.873,5907.614,0.742,139.854,0.0
9,627942.365,7754.933,1.311,203.862,0.0
10,624708.813,10119.874,2.075,290.473,0.0
11,620560.972,13146.026,3.188,405.484,0.001
12,615258.588,17001.1,4.712,557.415,0.006
13,608492.419,21903.844,6.675,756.968,0.007
14,599905.267,28099.612,9.343,1017.075,0.01
15,589044.988,35900.155,12.974,1356.608,0.018
16,575393.941,45645.241,17.644,1796.888,0.029
17,558347.05,57739.209,23.753,2364.989,0.042
18,537251.876,72573.599,31.408,3093.634,0.054
19,511442.051,90526.84,40.974,4027.961,0.093
20,480313.295,111864.54,53.637,5220.124,0.127
21,443402.616,136686.944,69.478,6731.853,0.18
22,400622.961,164701.364,89.395,8638.38,0.243
23,377964.436,169598.419,114.144,11027.87,0.351
24,351481.656,177785.89,144.578,13995.696,0.518
25,322082.103,188001.755,181.091,17555.267,0.755
26,290673.445,199133.139,225.228,21741.861,1.071
27,258119.939,210211.149,276.279,26581.665,1.55
28,225314.148,220348.516,334.516,32128.621,2.225
29,193140.058,228755.952,396.26,38402.544,3.151
30,162439.2,234782.085,458.334,45413.691,4.354
31,133931.275,237963.237,518.622,53175.145,5.963
32,108212.161,238008.572,574.775,61697.045,8.006
33,85655.796,234899.348,625.29,70965.134,10.492
34,66430.822,228791.836,668.896,80960.477,13.497
35,50525.384,220020.418,704.954,91651.07,16.932
36,37720.835,209089.351,733.254,102995.748,20.884
37,27688.753,196562.432,754.151,114925.946,25.289
38,20020.483,183035.839,769.043,127377.113,30.042
39,14288.623,169028.223,778.651,140278.397,35.21
40,10092.515,154996.016,784.233,153549.361,40.844
41,7072.302,141300.524,787.151,167105.058,46.535
42,4929.222,128203.024,787.501,180876.57,52.63
43,3426.066,115876.107,786.671,194774.96,58.841
44,2378.16,104425.447,784.692,208723.985,65.191
45,1652.513,93888.505,781.888,222683.471,71.483
46,1152.897,84258.732,778.199,236574.777,77.966
47,806.607,75517.453,774.254,250354.998,84.439
48,567.338,67610.318,769.881,263967.734,90.715
49,402.582,60482.45,765.09,277378.77,97.129
50,287.173,54077.225,760.035,290553.806,103.261
51,206.536,48322.809,755.113,303464.804,109.502
52,150.509,43170.144,749.595,316082.111,115.476
53,110.644,38555.802,743.909,328392.181,121.343
54,82.107,34424.771,738.207,340381.451,127.049
55,61.451,30729.273,732.381,352040.727,132.666
56,46.447,27431.043,726.088,363355.317,138.012
57,35.633,24482.587,720.209,374328.215,143.23
58,27.547,21850.723,714.197,384953.272,148.264
59,21.602,19500.228,708.482,395233.62,153.078
60,17.094,17400.534,702.523,405162.271,157.769
61,13.575,15525.791,696.326,414746.709,162.28
62,10.909,13857.129,690.302,423992.65,166.572
63,8.829,12364.342,684.457,432899.38,170.662
64,7.278,11031.273,678.624,441483.531,174.546
65,6.082,9842.948,672.692,449735.25,178.312
66,5.111,8782.666,666.549,457675.596,181.969
67,4.3,7834.961,660.726,465311.737,185.468
68,3.623,6989.827,654.616,472649.236,188.747
69,3.087,6237.097,648.824,479697.456,191.866
70,2.656,5564.266,643.045,486463.468,194.787
71,2.315,4963.699,637.371,492959.867,197.689
72,2.056,4427.209,631.446,499191.906,200.414
73,1.809,3949.168,625.252,505168.972,203.012
74,1.562,3523.759,619.163,510898.809,205.525
75,1.362,3143.894,613.059,516387.789,207.964
76,1.219,2803.688,606.697,521649.695,210.228
77,1.083,2501.599,600.391,526693.213,212.354
